"customer_id","first_name","last_name","gender","past_3_years_bike_related_purchases","DOB","job_title","job_industry_category","wealth_segment","owns_car","tenure"
"3653","Devlen","Perrett","M",7,1991-01-04,"Environmental Specialist",NA,"Mass Customer","Yes",8
"3068","Gill","Branney","F",88,1990-12-07,"Automation Specialist I","Manufacturing","Affluent Customer","No",1
"2946","Paige","Bax","M",14,1990-11-21,NA,"Property","Mass Customer","Yes",7
"472","Kippy","Jessel","F",38,1990-11-16,"Internal Auditor","Financial Services","Mass Customer","Yes",8
"2671","Bridget","Bussons","F",11,1990-11-09,"Analyst Programmer",NA,"Mass Customer","No",11
"386","Ethelyn","Pincott","F",63,1990-10-27,"Senior Quality Engineer","Argiculture","Mass Customer","No",5
"527","Lorilyn","Topaz","F",81,1990-10-19,"VP Quality Control","Financial Services","Mass Customer","Yes",9
"544","Giacomo","Johanning","M",51,1990-10-12,"Structural Engineer","Manufacturing","High Net Worth","Yes",5
"3699","Lillian","Somerfield","F",40,1990-10-08,"Recruiting Manager","Manufacturing","Mass Customer","No",5
"1269","Ravid","Kilgallon","M",56,1990-08-25,"Account Coordinator","Property","High Net Worth","Yes",7
"1515","Dietrich","Escott","M",80,1990-08-19,"Geological Engineer","Manufacturing","Mass Customer","Yes",2
"900","Clevey","Ivamy","M",48,1990-08-07,"Associate Professor","Manufacturing","Mass Customer","Yes",5
"3532","May","Birch","F",27,1990-07-24,"Media Manager I","Health","High Net Worth","Yes",7
"3866","Theressa","Morfield","F",56,1990-07-18,"Structural Engineer","Health","Mass Customer","Yes",9
"1511","Yves","Trehearne","M",97,1990-07-08,"Internal Auditor","Financial Services","Mass Customer","No",4
"107","Pris","Stallebrass","F",97,1990-07-01,"Nurse Practicioner","Financial Services","Mass Customer","Yes",9
"2679","Padriac","Apple","M",5,1990-06-06,"Director of Sales","Financial Services","High Net Worth","No",10
"3102","Paquito","Maitland","M",37,1990-06-04,"Assistant Manager","Property","Affluent Customer","No",2
"2014","Sandye","Avraam","F",49,1990-05-25,"Associate Professor","Manufacturing","Mass Customer","Yes",8
"2232","Nev","Malone","M",69,1990-05-07,"Help Desk Technician",NA,"Mass Customer","Yes",11
"3617","Jessa","Milnthorpe","F",11,1990-05-06,"Structural Analysis Engineer","Manufacturing","Mass Customer","Yes",3
"1162","Ambrose","Raiston","M",29,1990-04-13,"Marketing Assistant",NA,"Mass Customer","Yes",7
"481","Marcella","Manzell","F",68,1990-04-12,"Programmer IV","Argiculture","Mass Customer","No",8
"3044","Russell","Brittoner","M",59,1990-04-11,"Occupational Therapist","Health","Affluent Customer","Yes",19
"410","Alicia","Townend","F",14,1990-04-09,"Structural Engineer",NA,"Mass Customer","Yes",11
"574","Gerard","Steketee","M",95,1990-04-09,"Senior Cost Accountant","Financial Services","Mass Customer","No",20
"1859","Melamie","Hardman","F",81,1990-04-08,"Accountant IV","IT","High Net Worth","Yes",12
"836","Clemence","Vautre","F",33,1990-04-02,"Actuary","Financial Services","Mass Customer","Yes",9
"3632","Elena","Sandys","F",82,1990-03-27,"Teacher",NA,"Mass Customer","No",9
"1502","Margalit","Handrick","F",52,1990-03-26,"Design Engineer","Financial Services","Affluent Customer","Yes",11
"276","Goldi","Dwine","F",47,1990-03-25,NA,"Financial Services","Mass Customer","No",22
"2899","Leora","Sanderson","F",13,1990-03-21,"Nuclear Power Engineer","Manufacturing","High Net Worth","No",4
"2955","Stuart","Dutnell","M",74,1990-03-19,"Community Outreach Specialist","Financial Services","High Net Worth","No",13
"3563","De","Leyband","F",70,1990-03-12,NA,"Financial Services","Affluent Customer","No",10
"2563","Perla","Sabatier","F",49,1990-03-08,"Administrative Assistant IV",NA,"Mass Customer","Yes",20
"1316","Steven","Castellaccio","M",79,1990-03-06,"Recruiter","Retail","High Net Worth","Yes",18
"1022","Suzann","Wilks","F",56,1990-03-04,"Assistant Manager","Financial Services","Affluent Customer","Yes",14
"1891","Neville","Bloyes","M",6,1990-03-02,"Marketing Manager","Retail","Mass Customer","Yes",19
"1547","Chiquita","Billyard","F",82,1990-02-26,"Account Coordinator",NA,"Mass Customer","Yes",12
"3747","Valerye","Yukhtin","F",8,1990-02-24,"Web Developer IV","Manufacturing","Mass Customer","Yes",10
"3664","Faina","Czaja","F",5,1990-02-23,"Software Test Engineer I","Manufacturing","Mass Customer","Yes",7
"700","Josias","Mulliner","M",67,1990-02-20,NA,"Financial Services","Mass Customer","No",4
"3355","Cherin","Thireau","F",50,1990-02-19,"Staff Accountant I","Manufacturing","Mass Customer","No",3
"823","Stesha","Morecombe","F",91,1990-02-17,"Internal Auditor","Manufacturing","Affluent Customer","No",9
"2443","Towny","Python","M",30,1990-02-13,"Computer Systems Analyst I","Property","High Net Worth","No",20
"432","Amby","Pentin","M",83,1990-02-12,"Nuclear Power Engineer","Manufacturing","Affluent Customer","Yes",10
"1105","Sherman","McCusker","M",39,1990-02-10,"General Manager",NA,"Mass Customer","No",18
"3253","Bernadine","Shakeshaft","F",42,1990-02-10,"Cost Accountant","Financial Services","High Net Worth","Yes",7
"3841","Barnebas","Munro","M",64,1990-01-24,"Desktop Support Technician","Manufacturing","Affluent Customer","No",10
"1125","Raff","Everley","M",25,1990-01-19,"Software Test Engineer III","IT","Affluent Customer","No",9
"2330","Claresta","Bonnor","F",5,1990-01-17,"Account Coordinator","Property","Mass Customer","No",9
"3837","Alysa","McDiarmid","F",26,1990-01-17,"Professor",NA,"Mass Customer","Yes",17
"706","Kane","Gaffer","M",44,1990-01-06,"Media Manager IV","Financial Services","High Net Worth","Yes",5
"2130","Evangelina","Coxhell","F",95,1990-01-01,"Structural Engineer","Property","High Net Worth","Yes",16
"3071","Shirlee","Murdoch","F",59,1989-12-25,"Assistant Media Planner","Entertainment","Mass Customer","Yes",12
"293","Virgilio","Willcocks","M",80,1989-12-10,"Administrative Assistant III","Manufacturing","Mass Customer","Yes",20
"1268","Baudoin","McCartney","M",20,1989-12-06,NA,"Financial Services","High Net Worth","Yes",2
"174","Catie","Tosspell","F",93,1989-11-26,"Food Chemist","Health","Mass Customer","No",12
"2816","Denys","Dumingos","F",87,1989-11-25,"Administrative Assistant II","Financial Services","Mass Customer","Yes",14
"613","Carolann","O'Hallagan","F",4,1989-11-14,"Analyst Programmer","Property","High Net Worth","No",17
"1659","Olva","Sheehy","F",75,1989-11-14,"Software Consultant","Property","High Net Worth","Yes",13
"2095","Anette","Guerreiro","F",69,1989-11-13,"Account Executive","Manufacturing","Affluent Customer","No",8
"2269","Beitris","Lamy","F",33,1989-11-11,"Product Engineer",NA,"Mass Customer","No",9
"177","Ondrea","Pablos","F",25,1989-11-09,"Professor","Financial Services","High Net Worth","No",4
"282","Lauren","Curcher","M",82,1989-10-27,"VP Quality Control","Argiculture","High Net Worth","Yes",11
"1382","Lucio","Reame","M",27,1989-10-23,"Data Coordiator","Manufacturing","High Net Worth","Yes",20
"3929","Jacqui","Fortnam","F",50,1989-10-18,NA,NA,"Affluent Customer","Yes",10
"2643","Dulsea","Maffi","F",53,1989-10-11,"Nurse",NA,"Affluent Customer","No",18
"955","Teresina","Gibbie","F",78,1989-10-01,"Research Nurse","Health","Mass Customer","Yes",9
"1260","Fremont","Spawton","M",92,1989-10-01,"Tax Accountant","Property","Mass Customer","No",9
"1227","Carlina","Pencot","F",63,1989-09-30,"Software Engineer I","IT","Affluent Customer","Yes",12
"1498","Janot","McGougan","F",84,1989-09-27,"Nurse",NA,"Affluent Customer","Yes",13
"812","Coral","Dunkirk","F",1,1989-09-22,NA,"Financial Services","Mass Customer","No",16
"77","Shermie","Andrin","M",79,1989-09-12,"Automation Specialist IV","Financial Services","Mass Customer","No",7
"3476","Stearn","Willerstone","M",39,1989-09-07,NA,"Manufacturing","Affluent Customer","No",7
"2537","Peggi","Tolan","F",8,1989-09-06,"Senior Quality Engineer",NA,"Affluent Customer","Yes",12
"843","Salomone","Sleford","M",80,1989-09-05,"Developer II","Manufacturing","Affluent Customer","Yes",9
"515","Winna","Verny","F",55,1989-09-04,"Help Desk Operator","IT","High Net Worth","No",8
"1109","Nestor","Billingsley","M",21,1989-09-01,"Web Developer II","Entertainment","High Net Worth","No",6
"2078","Joice","Govett","F",15,1989-08-30,"Computer Systems Analyst III","Manufacturing","Mass Customer","No",3
"3522","Lorri","Byrth","F",73,1989-08-21,"Cost Accountant","Financial Services","High Net Worth","Yes",11
"438","Ebenezer","Bottelstone","M",25,1989-08-17,"Internal Auditor","Property","High Net Worth","Yes",13
"1495","Charmion","Dobsons","F",4,1989-08-14,"Physical Therapy Assistant","Health","High Net Worth","Yes",8
"2784","Thurston","McKennan","M",6,1989-08-09,"Geological Engineer","Manufacturing","Mass Customer","No",13
"286","Kiley","Canaan","M",99,1989-08-01,"Accounting Assistant II","Manufacturing","Affluent Customer","Yes",11
"240","Gavin","Fawks","M",49,1989-07-28,"Administrative Assistant III","IT","High Net Worth","Yes",15
"902","Selene","Vasiltsov","F",37,1989-07-26,"Staff Scientist","Retail","Mass Customer","No",18
"529","Sandor","Tumber","M",18,1989-07-21,"Operator","Retail","Affluent Customer","Yes",10
"1088","Andy","Polgreen","F",19,1989-07-21,"Design Engineer",NA,"High Net Worth","Yes",3
"932","Yoko","Dowrey","F",30,1989-07-20,"Graphic Designer",NA,"Mass Customer","No",18
"266","Lelia","Garatty","F",69,1989-07-19,"Account Executive","Retail","Affluent Customer","No",18
"503","Burr","Gerb","M",87,1989-07-19,"Dental Hygienist","Health","Affluent Customer","Yes",10
"606","Filia","Rosson","F",62,1989-07-16,"Chemical Engineer","Manufacturing","Mass Customer","Yes",2
"1329","Wendy","Randlesome","F",65,1989-07-15,"Database Administrator IV",NA,"Mass Customer","No",11
"1972","Obed","Pauler","M",12,1989-07-14,NA,"IT","Mass Customer","Yes",2
"2409","Carolan","Ortler","F",23,1989-07-13,NA,"Health","Mass Customer","No",12
"1589","Walker","Bartalot","M",83,1989-07-08,"Human Resources Manager","Health","Mass Customer","Yes",4
"1086","Ezechiel","Parnall","M",84,1989-06-21,"Statistician IV","Property","Mass Customer","Yes",4
"1379","Lou","Drews","F",63,1989-06-16,"Legal Assistant","Financial Services","Mass Customer","Yes",7
"1793","Hewett","Handes","M",19,1989-06-14,"Actuary","Financial Services","Mass Customer","Yes",2
"3685","Solomon","Ruffles","M",86,1989-06-12,"Human Resources Manager","Financial Services","Affluent Customer","Yes",16
"3843","Mahmoud","Ligerton","M",0,1989-06-06,"Senior Financial Analyst","Financial Services","Mass Customer","Yes",16
"3106","Yetty","Conneely","F",13,1989-06-03,NA,"Financial Services","Mass Customer","Yes",21
"2472","Mathias","Element","M",99,1989-06-02,"Product Engineer","Health","High Net Worth","Yes",16
"3094","Izak","Andreutti","M",51,1989-05-28,"Biostatistician II",NA,"Mass Customer","Yes",17
"1377","Giacomo","Roseburgh","M",86,1989-05-11,"Mechanical Systems Engineer","Retail","Mass Customer","Yes",2
"2281","Valaria","Abrehart","F",56,1989-05-10,NA,NA,"High Net Worth","Yes",14
"1214","Martino","Shalcros","M",0,1989-05-01,"Internal Auditor","Property","High Net Worth","No",15
"1538","Ahmed","Edmondson","M",74,1989-04-22,"Pharmacist","Health","High Net Worth","Yes",12
"476","Kane","Jahnel","M",65,1989-04-21,"Computer Systems Analyst IV",NA,"Mass Customer","No",14
"3994","Stephie","Byars","F",5,1989-04-07,"Structural Analysis Engineer","Manufacturing","Affluent Customer","No",12
"537","Raine","Sneezum","F",16,1989-03-26,"Structural Engineer","Entertainment","High Net Worth","No",7
"3665","Toma","Klaaasen","F",19,1989-03-23,"Dental Hygienist","Health","Mass Customer","No",6
"2148","Annis","Freeth","F",78,1989-03-20,"Engineer I","Manufacturing","Mass Customer","Yes",15
"2766","Rozanna","Chartman","F",93,1989-03-19,"Financial Advisor","Financial Services","High Net Worth","Yes",8
"1336","Moise","Inde","M",83,1989-03-13,"Physical Therapy Assistant",NA,"Mass Customer","Yes",15
"1575","Phaidra","Jindacek","F",82,1989-03-13,"Design Engineer","Retail","Mass Customer","No",17
"3453","Jammie","McEvon","F",57,1989-03-12,"Product Engineer","Retail","Affluent Customer","No",14
"1296","Essy","Vondrak","F",61,1989-03-11,"Paralegal","Financial Services","Affluent Customer","Yes",9
"1654","Melli","Sperwell","F",67,1989-03-05,"Professor","IT","High Net Worth","Yes",9
"86","Job","Sleney","M",75,1989-03-04,"Occupational Therapist","Health","High Net Worth","Yes",7
"2121","Clarita","Jaqueminet","F",35,1989-02-15,"Nurse","Financial Services","Mass Customer","Yes",22
"2311","Addi",NA,"F",49,1989-02-15,"Design Engineer","Health","Mass Customer","No",16
"2918","Elli",NA,"F",58,1989-02-15,NA,"Financial Services","Mass Customer","Yes",5
"345","Tish","Oleksiak","F",74,1989-02-03,"Senior Sales Associate","Health","High Net Worth","Yes",17
"1098","Maure","Crow","F",99,1989-02-01,"Administrative Assistant IV","Financial Services","Mass Customer","Yes",12
"793","Kissie","Delong","F",97,1989-01-30,"Actuary","Financial Services","High Net Worth","Yes",9
"2037","Irwin","Ryall","M",19,1989-01-04,"VP Marketing","IT","Mass Customer","No",6
"1708","Wenona","Mahaddie","F",39,1988-12-30,"Marketing Manager","Property","High Net Worth","No",20
"2707","Tabb","Haberjam","M",56,1988-12-26,"Account Coordinator","Property","High Net Worth","Yes",5
"1690","Torey","Kensall","M",6,1988-12-19,"Food Chemist","Health","Affluent Customer","Yes",16
"2692","Jacklyn","Bromehed","F",57,1988-12-19,"Research Associate","Health","High Net Worth","Yes",22
"3006","Ariel","Dillingston","F",72,1988-12-06,NA,NA,"Mass Customer","Yes",21
"123","Almeta","Kalinsky","F",85,1988-12-03,"Analyst Programmer","Financial Services","High Net Worth","No",15
"3432","Max","Cloney","F",99,1988-11-27,"Junior Executive","Argiculture","Mass Customer","Yes",2
"3550","Daisey","Britto","F",50,1988-11-27,"Environmental Tech","Retail","Mass Customer","Yes",16
"3602","Alicea","Scamwell","F",23,1988-11-27,"Account Coordinator","Health","Mass Customer","No",12
"3026","Minda","Pendrid","F",11,1988-11-21,"Account Representative III","Property","Mass Customer","Yes",5
"1603","Osgood","Emerine","M",89,1988-11-20,"Quality Engineer","Manufacturing","Affluent Customer","Yes",20
"2488","Idalia","Braunton","F",32,1988-11-17,"Senior Financial Analyst","Financial Services","Mass Customer","Yes",7
"1713","Jennica","Jeeks","F",89,1988-11-08,"Teacher","Retail","High Net Worth","Yes",21
"1061","Anderson",NA,"M",34,1988-11-07,"Speech Pathologist","Financial Services","Mass Customer","No",19
"971","Sarge","Lerohan","M",11,1988-10-25,"Geologist I","Manufacturing","High Net Worth","No",22
"3441","Janelle","Ebbage","F",44,1988-10-16,"Legal Assistant","Manufacturing","High Net Worth","Yes",20
"10","Fiorenze","Birdall","F",49,1988-10-11,"Senior Quality Engineer","Financial Services","Mass Customer","Yes",20
"856","Peyton","Monkeman","M",63,1988-10-01,"Quality Engineer","Financial Services","Mass Customer","Yes",9
"1089","Korney","Hess","F",90,1988-09-17,"Product Engineer","Property","Affluent Customer","No",12
"172","Hilton","Carney","M",54,1988-09-12,"Editor","Manufacturing","Affluent Customer","Yes",6
"590","Ddene","Burleton","F",85,1988-09-09,"Assistant Professor","Health","Mass Customer","Yes",11
"1189","Mart","Bazoche","M",22,1988-08-29,"Geologist I","Health","High Net Worth","Yes",8
"2719","Alleyn","Clear","M",69,1988-08-24,"Teacher","Telecommunications","Affluent Customer","Yes",6
"3022","Gert","Kurtis","F",21,1988-08-23,NA,NA,"High Net Worth","No",8
"1814","Shawn","Platfoot","F",33,1988-08-18,"Web Designer IV","Retail","Affluent Customer","No",17
"1179","Kerry","Pashenkov","M",56,1988-08-15,"Media Manager IV","Financial Services","High Net Worth","Yes",13
"3069","Phylis","Traves","F",59,1988-08-12,"Senior Cost Accountant","Financial Services","Affluent Customer","No",12
"2556","Chucho","Francey","M",39,1988-08-11,NA,"Health","Mass Customer","Yes",15
"1448","Hinze","Bullent","M",40,1988-08-09,"VP Product Management","Property","Mass Customer","No",20
"2727","Kim","Gabbitis","F",88,1988-07-22,"Administrative Officer","Financial Services","High Net Worth","Yes",2
"2580","Kalinda",NA,"F",27,1988-07-04,"Teacher","Financial Services","Mass Customer","Yes",13
"3377","Jamal","MacRury","M",12,1988-06-23,NA,"Manufacturing","Mass Customer","Yes",7
"52","Curran","Bentson","M",57,1988-06-22,NA,"Financial Services","Mass Customer","Yes",13
"1868","Aloisia","Ivel","F",11,1988-06-22,"Assistant Manager","Retail","Mass Customer","No",10
"57","Abba","Masedon","M",87,1988-06-13,"Chief Design Engineer",NA,"Mass Customer","Yes",13
"1055","Danell","Rose","F",30,1988-06-08,"Data Coordiator","Manufacturing","Mass Customer","No",12
"1552","Cully","Mangeon","M",80,1988-06-06,"Research Associate","Entertainment","Mass Customer","Yes",8
"1715","Cobb","Schrinel","M",41,1988-06-01,"Web Developer III","Entertainment","Mass Customer","Yes",12
"3914","Izabel","Roelofs","F",79,1988-05-21,"Assistant Manager","Entertainment","Affluent Customer","Yes",22
"798","Dorita","Blackburne","F",22,1988-05-20,"Teacher","Financial Services","High Net Worth","No",5
"936","Raffaello","Godleman","M",64,1988-05-16,"Speech Pathologist","Health","High Net Worth","No",3
"877","Didi","Milne","F",92,1988-05-13,"Accounting Assistant III","Financial Services","Mass Customer","Yes",3
"2782","Gillian","Scrimshire","F",91,1988-05-11,"Tax Accountant","IT","Mass Customer","No",12
"661","Cinderella","Haslen","F",35,1988-05-07,"Sales Associate","IT","High Net Worth","No",14
"1203","Claresta","Carnier","F",38,1988-05-06,"Technical Writer","Health","Affluent Customer","No",22
"2323","Adair","Piser","M",2,1988-04-30,"Desktop Support Technician","Property","High Net Worth","No",13
"1906","Waylan","Katte","M",69,1988-04-24,"Product Engineer","Retail","Mass Customer","No",22
"623","Hazel","Brokenshire","M",52,1988-04-23,"Health Coach II","Property","High Net Worth","No",4
"250","Kristofer",NA,"M",53,1988-04-15,"Legal Assistant","Health","Mass Customer","Yes",13
"2791","Dew","Lavrinov","M",72,1988-04-12,"Financial Advisor","Financial Services","Mass Customer","No",3
"999","Dido","Leyburn","F",12,1988-04-10,"Recruiting Manager",NA,"High Net Worth","No",4
"2097","Web","Decaze","M",38,1988-04-08,"Recruiter","Telecommunications","Mass Customer","No",21
"1792","Dunstan","Kegley","M",1,1988-04-07,NA,"Financial Services","Mass Customer","No",15
"1323","Kristofor","Mockes","M",27,1988-04-04,"Account Executive",NA,"High Net Worth","Yes",9
"2225","Christina","Easum","F",45,1988-04-02,"Occupational Therapist","Health","Affluent Customer","No",19
"3821","Cassandra","Cescotti","F",96,1988-03-27,"VP Marketing","Manufacturing","Affluent Customer","No",14
"1337","Damara","Wheatland","F",15,1988-03-08,"Structural Engineer","Health","Mass Customer","No",10
"559","Erma","Vyel","F",39,1988-03-05,"Payment Adjustment Coordinator","Retail","High Net Worth","Yes",16
"363","Sabrina","Caddy","F",82,1988-03-04,"Project Manager","Retail","Mass Customer","Yes",7
"1605","Latrena","Ker","F",72,1988-03-01,NA,NA,"Affluent Customer","No",9
"2318","Willa","Malyan","F",30,1988-03-01,"Automation Specialist I","Manufacturing","Mass Customer","Yes",6
"2767","Sybil","Scramage","F",84,1988-02-22,"Desktop Support Technician","Property","High Net Worth","No",22
"3770","Caddric","Ruddiforth","M",54,1988-02-02,"Legal Assistant","Argiculture","Mass Customer","No",17
"3210","Stella","Abreheart","F",80,1988-02-01,"Junior Executive","Manufacturing","Mass Customer","No",1
"2544","Ellery","Bowra","M",73,1988-01-31,"VP Marketing","Manufacturing","Mass Customer","Yes",16
"2924","Fina","McLaughlin","F",79,1988-01-26,"Assistant Media Planner","Entertainment","Mass Customer","Yes",6
"1225","Arte","Witchell","M",5,1988-01-22,"Clinical Specialist","Health","Mass Customer","Yes",10
"1607","Tiffani","Van Castele","F",39,1988-01-22,"Marketing Assistant","Retail","Mass Customer","Yes",15
"1803","Clarinda","Edlyn","F",75,1988-01-13,NA,NA,"Mass Customer","No",6
"2800","Dominga","Planke","F",29,1988-01-09,"Cost Accountant","Financial Services","Mass Customer","No",2
"1920","Rutter","Marlen","M",29,1988-01-06,"Sales Associate","Financial Services","Mass Customer","No",13
"3930","Blancha","Baldi","F",43,1988-01-06,NA,"Financial Services","High Net Worth","No",22
"851","Cammi","Tesmond","F",19,1987-12-30,"Project Manager",NA,"Affluent Customer","Yes",2
"692","Goraud","Ayling","M",42,1987-12-25,"Database Administrator IV","Property","Mass Customer","No",7
"2862","Normand","Pattillo","M",46,1987-12-23,"Cost Accountant","Financial Services","Mass Customer","No",10
"313","Theo","McKune","M",70,1987-12-22,"Operator","Manufacturing","Mass Customer","Yes",13
"3844","Clotilda","Oret","F",87,1987-12-06,NA,"Manufacturing","Affluent Customer","No",15
"2837","Caitrin","MacTavish","F",81,1987-12-04,NA,"Retail","Mass Customer","No",10
"1828","Leigha","Bacchus","F",65,1987-12-02,"Junior Executive","Manufacturing","Affluent Customer","No",14
"137","Vaughn","Artin","M",27,1987-11-21,"Office Assistant II","Property","High Net Worth","No",10
"1729","Alla","Kyles","F",37,1987-11-16,"Mechanical Systems Engineer","Argiculture","High Net Worth","No",7
"232","Zaria","Koeppke","F",94,1987-11-11,"Professor","Retail","Mass Customer","No",12
"763","Benita","Cuffley","F",95,1987-11-05,"Computer Systems Analyst IV","Manufacturing","Affluent Customer","No",12
"2682","Annamarie","Bouzan","F",54,1987-11-01,"Accountant III","Manufacturing","High Net Worth","Yes",20
"1058","Gretel","Gionettitti","F",37,1987-10-24,"Research Assistant IV","Retail","Affluent Customer","Yes",4
"2551","Gabrila","Gobbett","F",0,1987-10-10,"VP Quality Control",NA,"Mass Customer","No",5
"1396","Sinclair","Melonby","M",20,1987-10-07,"Cost Accountant","Financial Services","Mass Customer","No",18
"3909","Micheil","McGeorge","M",1,1987-10-04,NA,"Manufacturing","High Net Worth","Yes",18
"2490","Clint","Krause","M",28,1987-10-01,NA,"Health","Mass Customer","Yes",5
"1148","Inigo","Ojeda","M",60,1987-09-28,"Statistician IV","Financial Services","High Net Worth","No",5
"2026","Anabelle","Rogerson","F",62,1987-09-18,"Structural Engineer","Property","Mass Customer","Yes",7
"1517","Murdoch","Twort","M",90,1987-09-15,"Operator","IT","Affluent Customer","No",12
"3579","Rachel","Somes","F",32,1987-09-15,"Software Test Engineer III","Health","High Net Worth","No",20
"3888","Lusa","Vigers","F",4,1987-09-13,"Programmer Analyst I","IT","High Net Worth","Yes",11
"3207","Anica","Halfhyde","F",46,1987-08-29,NA,NA,"Mass Customer","No",21
"3101","Paxton","Lermit","M",68,1987-08-27,"Geological Engineer","Manufacturing","High Net Worth","No",12
"3469","Arabele","Lantoph","F",90,1987-08-24,"Nurse Practicioner","Health","Mass Customer","Yes",5
"372","Moina","Thumim","F",19,1987-08-13,"Graphic Designer","Property","Affluent Customer","Yes",4
"1493","Lisabeth","Fundell","F",51,1987-08-12,"Engineer II","Argiculture","High Net Worth","No",22
"551","Florence","Muldoon","F",8,1987-08-10,"Structural Engineer","Financial Services","High Net Worth","No",9
"1265","Kipper","Monck","M",72,1987-07-22,"Biostatistician I","Property","Mass Customer","Yes",2
"919","Grove","Peltzer","M",48,1987-07-17,"Registered Nurse","Health","Mass Customer","Yes",13
"3495","Constantine","Frissell","F",57,1987-07-12,"Programmer III","Financial Services","High Net Worth","No",8
"684","Malvin",NA,"M",88,1987-07-03,"Desktop Support Technician","Financial Services","Mass Customer","No",14
"2712","Carissa","Hassent","F",0,1987-06-26,"Tax Accountant","Manufacturing","High Net Worth","Yes",11
"3400","Brenna","Childes","F",46,1987-06-25,"Sales Associate","Financial Services","Mass Customer","Yes",18
"1853","Agathe","Dimmick","F",67,1987-06-20,"Recruiter",NA,"Mass Customer","Yes",17
"406","Rhona","Spilsburie","F",58,1987-06-16,"Financial Analyst","Financial Services","High Net Worth","No",12
"940","Marnia","Claesens","F",3,1987-06-16,"Administrative Officer","Manufacturing","Mass Customer","No",9
"2294","Skipton","Cordie","M",25,1987-06-16,"Associate Professor","Manufacturing","Mass Customer","No",21
"3252","Alexia","McTerrelly","F",59,1987-06-15,"GIS Technical Architect",NA,"High Net Worth","Yes",14
"1220","Paulie","Akerman","M",12,1987-06-08,"Editor",NA,"High Net Worth","No",14
"272","Arlie","Crean","F",22,1987-06-06,"Product Engineer","Retail","Mass Customer","Yes",1
"2483","Greta","Cotterrill","F",54,1987-06-06,NA,"Manufacturing","Mass Customer","No",10
"1569","Dave","Mews","M",87,1987-06-03,"Structural Analysis Engineer",NA,"Mass Customer","No",8
"3267","Gerri","Prott","M",20,1987-05-30,NA,"Property","High Net Worth","Yes",9
"3672","Werner","Yglesias","M",32,1987-05-25,NA,"IT","Mass Customer","Yes",13
"342","Winslow","Hammant","M",40,1987-05-19,"Programmer IV","Health","High Net Worth","No",2
"159","Arin","Matskevich","M",90,1987-05-12,"Research Nurse","Health","Affluent Customer","No",13
"241","Quillan","Duigan","M",94,1987-05-09,"Quality Engineer","Entertainment","Mass Customer","No",20
"1839","Faythe","Rance","F",60,1987-05-08,"Internal Auditor","Entertainment","High Net Worth","Yes",5
"2195","Nevsa","Taill","F",94,1987-05-02,"GIS Technical Architect","Financial Services","Affluent Customer","Yes",13
"3280","Micki","McNamara","F",49,1987-05-02,"General Manager","Financial Services","Mass Customer","Yes",21
"1653","Florry","Folbige","F",80,1987-04-29,NA,"Argiculture","Mass Customer","Yes",12
"603","Alidia","Durrett","F",28,1987-04-18,"Marketing Assistant","Financial Services","Affluent Customer","No",11
"1612","Wendel","Headland","M",70,1987-04-17,"Community Outreach Specialist","Financial Services","High Net Worth","Yes",22
"1446","Gabriello","Nell","M",51,1987-04-15,"Engineer I","Manufacturing","Mass Customer","No",17
"3234","Mata","Hoggan","M",35,1987-04-15,"Safety Technician II","Manufacturing","Mass Customer","Yes",19
"3610","Erl","Markel","M",1,1987-03-29,"Graphic Designer","Financial Services","High Net Worth","Yes",16
"2722","Faustine","Peert","F",1,1987-03-28,NA,"Health","Mass Customer","No",8
"690","Lindsey",NA,"M",95,1987-03-27,"Assistant Professor",NA,"Affluent Customer","Yes",17
"1331","Edward","Hawkwood","M",12,1987-03-24,"Tax Accountant","Telecommunications","High Net Worth","No",17
"3838","Mil","Clemitt","F",59,1987-03-24,"Sales Associate","Financial Services","Affluent Customer","Yes",4
"3301","Guntar","O'Halloran","M",5,1987-03-21,"Associate Professor",NA,"Mass Customer","Yes",6
"2375","Alika","Milbourne","F",21,1987-03-17,"Sales Representative","Retail","Affluent Customer","No",8
"1747","Obadiah","Fairall","M",46,1987-03-14,"Research Assistant II","Financial Services","Affluent Customer","No",14
"1063","Terrence","Geck","M",22,1987-03-01,"Actuary","Financial Services","Affluent Customer","Yes",13
"2817","Agata","Inglesent","F",33,1987-02-28,"Senior Financial Analyst","Financial Services","Affluent Customer","Yes",6
"2891","Renae","Ughetti","F",5,1987-02-22,"Nuclear Power Engineer","Manufacturing","High Net Worth","Yes",12
"708","Idalina","Wilcot","F",31,1987-02-15,"Safety Technician II","IT","Mass Customer","Yes",10
"2263","Lois","Sorel","F",79,1987-02-06,"Professor","Argiculture","Mass Customer","Yes",21
"1716","Lou","Yellep","F",42,1987-01-30,"Senior Developer","Telecommunications","Affluent Customer","No",5
"2031","Philbert","Albone","M",99,1987-01-21,"Geologist III",NA,"Mass Customer","No",12
"1942","Abe","Townby","M",0,1987-01-08,"Programmer Analyst II","Financial Services","High Net Worth","No",19
"3285","Mendie","Teresi","M",51,1986-12-30,"Recruiter","Health","Affluent Customer","Yes",9
"1071","Chrisy","Miranda","M",68,1986-12-29,NA,"Retail","High Net Worth","No",1
"3543","Shanie","Zahor","F",15,1986-12-25,"Food Chemist","Health","High Net Worth","Yes",21
